sentences	ADR	WD	EF	INF	SSI	DI
I have had nightmares about my car wrecking, drowning, not being able to move, my husband having an affair with my best friend, and a lot more.	1	0	0	0	0	0
The nightmares make me not want to sleep.	1	0	0	0	0	0
I have actually woke up and wanted to cry.	1	0	0	0	0	0
And also sometimes I just can't sleep, I don't feel tired at bedtime (even though I was tired an hour before).	1	0	0	0	0	0
I also have the worst headaches and while I have the headaches my right eye is blurry.	1	0	0	0	0	0
And it hasn't helped my back pain at all	0	0	0	0	0	0
unable to have orgasm, loss of all emotion, insomnia, forgetfulness, loss of appetite which I don't need.	1	0	0	0	0	0
not worth the loss of sex drive or ability to have an orgasm, ever!	1	0	0	0	0	0
Did nothing for my fibromyalgia- Lyrica works so much better.	0	0	0	0	0	0
Depression, major nausea, shaking, heart arrhythmia, trouble sleeping, dizziness, fuzzy brain, memory loss, feeling faint.	1	0	0	1	0	0
This is a TERRIBLE drug and definitely should not be prescribed for elderly patients or anyone for that matter.	0	0	0	0	0	0
The withdrawel is quite severe and I went through hell going off this drug!	0	1	0	0	0	0
Wouldn't recommend it to my worst enemy except to the Doctor who recommended this drug!	0	0	0	0	0	0
Ended up having to have a pacemaker put in because of the heart fibrillation.	1	0	0	0	0	0
Extreme fatige,sweating,nightmares and that was just the beginning.	1	0	0	0	0	0
The thoughts of suicide were overwhelming and it made me feel a horrible despair.	1	0	0	1	0	0
Mood swings,extreme anger,leg pain just to name a few.	1	0	0	0	0	0
I didnt take cymbalta for long because it was turning me into a worse basket case than I already was.	0	0	0	0	0	0
One thing I did experience when trying to get off it was mood swings.	0	1	0	0	0	0
Some of which were very angry outbursts,an anger I never felt before.	0	1	0	0	0	0
Lost the love of my life because of it.	0	1	0	0	0	0
Now taking 100 mg. of Zoloft and feeling so much better.	0	0	0	0	0	0
I would not recommend cymbalta to anyone.	0	0	0	0	0	0
Short-term memory loss, shortened attention span, depression, suicidal thoughts, developed a stutter, always tired, nightmares, paranoia, extreme moods.	1	0	0	0	0	0
When I first started Cymbalta, I didn't notice much of a difference.	0	0	0	1	0	0
After a few months, I started to notice it was making me become somewhat bipolar - on it, I was annoyingly happy and jumpy, but after two hours of taking it, I felt the same, and after two more hours, I was extremely depressed.	1	0	0	1	0	0
I had also noticed that it took more to hold my attention than it used to, and I couldn't remember things that happened or stuff people said five minutes before.	1	0	0	0	0	0
A little after I began noticing this, I started stuttering, and my stutter got worse as I kept taking the medicine, as did all my other side effects.	1	0	0	0	0	0
Sometimes when talking, I would stutter, and forget what I was saying.	1	0	0	0	0	0
I decided I was going to stop taking it, so I did.	0	0	0	0	0	0
Wow.	0	0	0	0	0	0
My memory loss worsened, as did my stutter, attention span, and depression.	0	1	0	1	1	1
One day, after a weekend of not having it, I couldn't get out of bed because I felt so bad.	0	1	0	0	0	0
The whole day, I thought about dying.	0	1	0	0	0	0
I began to have terrible nightmares which would keep me up	0	1	0	0	0	0
"Nausea, Insomnia, Constipation, Crying, Dry Mouth, Sexual, ""Speeding"", Worsening Depression, Thoughts of Suicide, Jaw Clenching, Heart Racing."	1	0	0	1	1	0
This is the most frightening experience I have ever had with an anti-depressant.	0	0	0	0	0	0
I have a very high tolerance for drugs, and I have been on meds almost consistently for thirteen years, trying almost everything possible.	0	0	0	0	0	0
"Never have I had such side effects, nor have I ever felt as ""drugged"" as I did on Cymbalta: nervous and speeding."	1	0	0	0	0	0
The side effects were almost immediate.	1	0	0	0	0	0
Rarely do I ever think of suicide, but after two days the thought was almost constant.	1	0	0	0	0	0
I woke up after three hours sleep each of the four nights, and could not get back to sleep.	1	0	0	0	0	0
"I was ""speeding"" the whole time, but felt no relief or, for that matter, a single positive effect."	1	0	0	1	0	0
I would rather be depressed than feel like this-at least depression is predictable and I know it will end.	0	0	0	0	1	0
I see that it worked well for some, but I would never take this drug again.	0	0	0	0	0	0
The user comments for withdrawal were enough to stop me after four days.	0	0	0	0	0	0
Dizziness, nausea, headache, buzzing noise in head.	1	0	0	0	0	0
DO NOT TAKE THIS DRUG.	0	0	0	0	0	0
IT IS POISON.	0	0	0	0	0	0
After taking 30 mg a day for 3 weeks, I stopped.	0	0	0	0	0	0
I HAVE NEVER felt so awful as I do today.	1	0	0	0	0	0
Started cying and laughing hysterically.	1	0	0	0	0	0
Head is so mucked up I can barely move or think.	1	0	0	0	0	0
Called doc and he said it's withdrawal.	0	0	0	0	0	0
WTF, is this heroine or something?	0	0	0	0	0	0
Withdrawal?	0	0	0	0	0	0
I've stopped other SSRI's in the past and never experienced anything.	0	0	0	0	0	0
This is bullshit.	0	0	0	0	0	0
Do not take this poison.	0	0	0	0	0	0
Extreme fatigue, drowsiness and a 5lb weight gain within the first 2 months.	1	0	0	0	0	0
15 months later I'd gained 30 lbs, had horrible withdrawal effects each time I tried to come off of it including nausea, dizziness, fatigue, etc I finally had a dr help me wean off 7 months ago and since that time the depression has become worst than ever w/ suicidal thoughts at times, major irritability, lack of concentration, and a major loss of love and vigor for a life has dwindled.	1	1	0	0	1	1
This is the worst drug ever; please find an alternative for your symptoms!	0	0	0	0	0	0
DO NOT TAKE CYMBALTA-it has the potential to ruin the very essence of who you are.	0	0	0	0	0	0
It's not worth it; trust me!	0	0	0	0	0	0
My 15 year old daughter was on this for 4 days and it threw her into the worst mental state I've seen outside a mental hospital.	0	0	0	0	0	0
She has depression and has tried many meds.	0	0	0	0	1	0
None have helped for long but none have hurt her before.	0	0	0	0	0	0
Be careful. 	0	0	0	0	0	0
Everyone imaginable.	0	0	0	0	0	0
Loss of appetite, metal taste in mouth, weightloss, headache, disoriented.	1	0	0	0	0	0
Worst medication to date for me.	0	0	0	0	0	0
I couldn't believe the side effects and how harsh they were.	1	0	0	0	0	0
I felt horrible, my mouth tasted like metal and I could not sleep for days.	1	0	0	0	0	0
I was hoping it would eventually go away so I continued to take it and after the 6th day of the same intense side effects I finally had to just chunk them in the trash.	1	0	0	1	0	0
Was wondering if anyone else had this bad of effects but that they did go away after a certain amount of time.	0	0	0	0	0	0
I have been on wellbutrin before and the side effects were bad but did wear off after about a mont	0	0	0	0	0	0
lost feelings of joy,could not focus,weight loss,no cares for anything I used to love.	1	0	0	1	0	0
deep,scary thoughts never have had them before.	1	0	0	0	0	0
Cant wait to get of and get my life back.	0	0	0	0	0	0
This drug was awful for me.	0	0	0	0	0	0
Beware,do your research first	0	0	0	0	0	0
Sleep.	1	0	0	0	0	0
its all I want to do, however, unable to rest for more than an hour at a time.	1	0	0	0	0	0
so sleepy on 60mg 1x/day.	1	0	0	0	0	0
I lost 25 lbs in 3 wks.	1	0	0	0	0	0
Had to be put on valium so I could eat.	1	0	0	0	0	0
"5'3"" - was 125 now 100 even."	0	0	0	0	0	0
not good.	0	0	0	0	0	0
(It put me to sleep for an hour, then I would wake up and eat a little) Don't want to eat, had to force myself.	1	0	0	0	0	0
Hazy, do not care attitude.	1	0	0	0	0	0
Felt like I was sitting in a chair watching the world go by.	1	0	0	0	0	0
I'm amazed that I have not been fired from my job.	0	0	0	0	0	0
DO NOT TAKE THIS MEDICINE!	0	0	0	0	0	0
IT IS HORRIBLE!	0	0	0	0	0	0
I simply don't understand how the FDA could allow this medicine on the market.	0	0	0	0	0	0
The withdrawal symptoms are nothing sort of a nightmare.	0	1	0	0	0	0
Electrical shocks, headaches, tremors, frequent urination, nausea, major anxiety.	0	1	0	0	0	0
Cannot get straight answer from anyone regarding how long these withdrawal symptoms will last.	0	0	0	0	0	0
insomnia, vivid dreams, syncope, a detached from the body feeling, confusion, restlessness, shaky, trembling.	1	0	0	0	0	0
Took the med for only 3 days and the first night, I think I got a total of 2 hours of sleep.	1	0	0	0	0	0
On the third day at work, I experienced what felt like an 'acid trip' after about an hour of taking the recomended 30 mg dose.	1	0	0	0	0	0
I couldn't talk without stuttering, was very confused, couldn't concentrate.	1	0	0	0	0	0
Had to have me b/f pick me up and take me to ER.	1	0	0	0	0	0
Said it was side effects of med.	0	0	0	0	0	0
I had low blood pressure for about 2 weeks after I stopped taking it which caused me to have fainting spells.	0	1	0	0	0	0
Fainted at work, hit my head and had to go to ER again.	0	1	0	0	0	0
So after all is said and done, I still have fibromyalgia pain, now even worse it seems, and have a shit load of ER bills.	0	0	0	0	0	0
Highly reconsider taking this med if you have not already done so.	0	0	0	0	0	0
dripping in sweat all the time, extreme fatigue, mucus coming out of my anus, feeling like I have to have a bowel movement several times an hour, constipation, and my depression is the same as when I wasn't on it.	1	0	0	1	1	1
Also feel like I'm in a cloud allthe time.	1	0	0	0	0	0
Having vision problems.	1	0	0	0	0	0
DON'T TAKE IT!	0	0	0	0	0	0
Sweating,Heart Papitations, Headache,dizziness,sore throat,very cold,Major flushing feelings in my head,Dizzy feeling,Flue like symptoms,High degree of shaking and nervousness ,bleeding in stool,throwing up.	1	0	0	0	0	0
Not feeling to well right now to say the least!	0	0	0	1	0	0
This is the withdrawl stage.	0	0	0	0	0	0
I think thier needs to be more Studies done on this medication before giving it to certain people.	0	0	0	0	0	0
While I have read that it has helped many people.	0	0	0	0	0	0
I think this is great.	0	0	0	0	0	0
What works for one person, does not always work for the other.	0	0	0	0	0	0
This medication seems to work well when it came to my Pain.	0	0	0	0	0	0
I was so happy that it did control my Pain But, since I am comming off of this medication cold Turkey, the side effects are Horrific!	0	1	0	0	0	0
Also, these where the side effects while I was on the drug as well.	1	0	0	0	0	0
I don't think this drug is for me!	0	0	0	1	0	0
Wish me luck on comming off of this Medication, since I feel to bad to go see My doctor that placed me on it!	0	1	0	0	0	0
Also, I'd like to add that I take heart medication for Heart Arythmia.	0	0	0	0	0	0
I don't suggest anyone that takes heart medication should be on this drug.	0	0	0	0	0	0
But, good Luck to the people that it has helped!	0	0	0	0	0	0
In case anyone was wondering I was first on the 60mg for about two weeks and then my doctor placed me on the 30mg after I complained of Feeling that I did not feel	0	0	0	0	0	0
brain zaps,excellerated heart rate,bad dreams,night sweating, tingling of hands and feet,weight gain (feeling hungry all the time).	1	0	0	0	0	0
Please be carefull with missing a dose with this drug!	0	0	0	0	0	0
I missed 3 to 4 days and I tried to kill myself.	0	1	0	0	0	0
ended up in the hospital for 5 days.	0	1	0	0	0	0
I was only on 60mg.	0	0	0	0	0	0
I just went down to 30 and it has been an awfull week.	0	1	0	0	0	0
Irratability,severe depression,crying a lot,dramatic mood swings.	0	1	0	0	0	0
I really want to get off this stuff.	0	0	0	0	0	0
it's too scary!	0	0	0	0	0	0
Severe fatigue, problems staying asleep, slight nausea.	1	0	0	0	0	0
I have been on Cymbalta for almost a week and have been in bed the entire time.	1	0	0	0	0	0
It has caused me to be severely fatigued with flu-like symptoms that came on about 24 hours after beginning this drug.	1	0	0	0	0	0
The depression was not as bad as I feel on this medication.	0	0	0	1	1	1
I am supposed to go to 60mg in two days but after reading the reports of the great difficulty in getting off Cymbalta - I am going to stop taking it before it gets even worse.	0	1	0	0	0	0
achiness, tiredness, restlessness, blurry vision, tingling in arms, legs and hands, increased anxiety, high blood pressure, belching, heartburn, loss of appetite, strange taste in mouth, alternating hot and cold spells, headaches, loss of feeling during sex.	1	0	0	1	1	1
I have only taken cymbalta twice and am going to stop now before my symptoms get worse.	0	0	0	1	0	0
I feel a lot worse than I did before taking it.	0	0	0	1	0	0
I constantly feel as if I am on the verge of a panic attack, I feel like sleeping all day, but have difficulty sleeping for more than 1 hour at a time even during the night.	1	0	0	0	0	0
I have aches and pains as if I have the flu.	1	0	0	0	0	0
Fainting, nervousness, nausea, insomnia, sweating.	1	0	0	0	0	0
I was prescribed this medicine to help with depression and anxiety, but the side effects are awful.	1	0	0	0	1	1
I don't see how I can possibly function because of the side effects and I certainly don't see how I could continue on this medication any more.	1	0	0	0	0	0
The first 2 months it seemed to be fine, then the terrible night sweats came,the headaches,dizziness, out of sorts feeling came.	1	0	0	0	0	0
Since last November my tendons on both arms started hurting by the elbow, then came extreme fatigue, and heaviness And pain in the calves of my legs came.	1	0	0	0	0	0
Not to mention the acid reflux, having bowel movements 5 times in the morning,abdominal cramping, couldent eat, no appetite.	1	0	0	0	0	0
Had stomach checked with upper GI and colonoscopy.	0	0	0	0	0	0
Now I have an erosive esophagus.	1	0	0	0	0	0
My doctor at the time sent me to 2 ENT doctors a Rhuemotogist, went to ER in Dec and Jan. Forgot to mention stuffed up nose and constant cough.	1	0	0	0	0	0
Changed my primary care Dr, had tests on my heart, ultra sound in legs, so now I have fast heart rate,poor circulation.	1	0	0	0	0	0
Had 5 friends pass away from December 2014 to May of 2015 started getting depressed.	0	0	0	0	1	0
I went to a shrink and they increased the dose to 90 mg.	0	0	0	0	0	0
Took it for 2 months and felt worse than ever.	1	0	0	1	0	0
Started weaning off cymbalta with shrinks help and he added 50 mg zoloft as I weaned off.	0	0	0	0	0	0
As of last Sunday I don't take the cymbalta any longer.	0	0	0	0	0	0
But I still have bad pain in my right arm, legs and feet, the pain is heaviness and electic shocks.	1	0	0	0	0	0
